com.samsung.shealth.tracker.pedometer_day_summary,6190043,5,,,,,,,,,,,,,,,,
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
414,e7869784-a20b-4afd-b7f0-7d72287d563c.binning_data.json,238398,10000,4,00:02.3,com.sec.android.app.shealth,00:02.3,,1.2640601,301.35,14.12,410,EIy+BrLOSY,com.sec.android.app.shealth,0,e7869784-a20b-4afd-b7f0-7d72287d563c.achievement.json,e7869784-a20b-4afd-b7f0-7d72287d563c,1.6295E+12
3571,3e5661f8-c319-488e-8baf-33a07222b400.binning_data.json,1883264,10000,0,35:02.9,com.sec.android.app.shealth,50:14.4,3e5661f8-c319-488e-8baf-33a07222b400.source_info.json,1.3442564,2531.59,116.57999,3571,VfS0qUERdZ,com.sec.android.app.shealth,0,3e5661f8-c319-488e-8baf-33a07222b400.achievement.json,3e5661f8-c319-488e-8baf-33a07222b400,1.62752E+12
2264,6ab96df5-dcdc-45b9-b709-8bbae9fb5f06.binning_data.json,1087083,10000,252,48:28.6,com.sec.android.app.shealth,48:28.6,,1.6146141,1755.22,86.82,2012,EIy+BrLOSY,com.sec.android.app.shealth,0,6ab96df5-dcdc-45b9-b709-8bbae9fb5f06.achievement.json,6ab96df5-dcdc-45b9-b709-8bbae9fb5f06,1.62907E+12
7925,fb067603-d22d-42d1-bd2c-66fbe73fdc88.binning_data.json,3977682,10000,180,53:49.7,com.sec.android.app.shealth,25:08.9,fb067603-d22d-42d1-bd2c-66fbe73fdc88.source_info.json,1.4833512,5900.3,261.12,7745,VfS0qUERdZ,com.sec.android.app.shealth,0,fb067603-d22d-42d1-bd2c-66fbe73fdc88.achievement.json,fb067603-d22d-42d1-bd2c-66fbe73fdc88,1.62683E+12
3961,a4bc844a-9e8c-4a36-8c5f-e54057df85b6.binning_data.json,1985647,10000,137,20:40.4,com.sec.android.app.shealth,20:40.4,,1.4732674,2925.3901,133.68997,3824,EIy+BrLOSY,com.sec.android.app.shealth,0,a4bc844a-9e8c-4a36-8c5f-e54057df85b6.achievement.json,a4bc844a-9e8c-4a36-8c5f-e54057df85b6,1.62968E+12
8688,a158fcd2-b46f-4f85-8b29-59ac00225d4f.binning_data.json,4392484,10000,63,57:23.6,com.sec.android.app.shealth,14:12.3,a158fcd2-b46f-4f85-8b29-59ac00225d4f.source_info.json,1.4421269,6334.52,283.72998,8625,VfS0qUERdZ,com.sec.android.app.shealth,0,a158fcd2-b46f-4f85-8b29-59ac00225d4f.achievement.json,a158fcd2-b46f-4f85-8b29-59ac00225d4f,1.62743E+12
2011,d10ead7d-c955-4ae8-800b-14059150cf77.binning_data.json,999580,10000,0,00:01.6,com.sec.android.app.shealth,00:01.6,,1.4271892,1426.5902,64.779976,2011,EIy+BrLOSY,com.sec.android.app.shealth,0,d10ead7d-c955-4ae8-800b-14059150cf77.achievement.json,d10ead7d-c955-4ae8-800b-14059150cf77,1.62933E+12
8390,1b83e48e-c340-4a16-a7f1-d55489416919.binning_data.json,3964508,10000,772,00:02.5,com.sec.android.app.shealth,00:02.5,,1.6226553,6433.03,307.06998,7618,EIy+BrLOSY,com.sec.android.app.shealth,0,1b83e48e-c340-4a16-a7f1-d55489416919.achievement.json,1b83e48e-c340-4a16-a7f1-d55489416919,1.62994E+12
572,d823342b-8c7b-4370-8282-917552c7bff9.binning_data.json,301769,10000,36,35:02.4,com.sec.android.app.shealth,32:14.5,d823342b-8c7b-4370-8282-917552c7bff9.source_info.json,1.4370222,433.65,20.72,536,VfS0qUERdZ,com.sec.android.app.shealth,0,d823342b-8c7b-4370-8282-917552c7bff9.achievement.json,d823342b-8c7b-4370-8282-917552c7bff9,1.62778E+12
633,a9f43a5e-3e12-4506-8ba1-8146615eb3ab.binning_data.json,348153,10000,0,00:01.4,com.sec.android.app.shealth,00:01.4,,1.3168314,458.46,20.91,633,EIy+BrLOSY,com.sec.android.app.shealth,0,a9f43a5e-3e12-4506-8ba1-8146615eb3ab.achievement.json,a9f43a5e-3e12-4506-8ba1-8146615eb3ab,1.62976E+12
3156,d22e94ea-41ff-4987-8867-7e3a819cd842.binning_data.json,1623854,10000,30,00:01.3,com.sec.android.app.shealth,00:01.3,,1.4179844,2302.5999,102.64999,3126,EIy+BrLOSY,com.sec.android.app.shealth,0,d22e94ea-41ff-4987-8867-7e3a819cd842.achievement.json,d22e94ea-41ff-4987-8867-7e3a819cd842,1.62959E+12
4731,79917773-d6c5-4363-b9db-b7cd0994e3d2.binning_data.json,2330568,10000,134,00:02.6,com.sec.android.app.shealth,00:02.6,,1.5095805,3518.1802,158.34998,4597,EIy+BrLOSY,com.sec.android.app.shealth,0,79917773-d6c5-4363-b9db-b7cd0994e3d2.achievement.json,79917773-d6c5-4363-b9db-b7cd0994e3d2,1.6302E+12
1878,a2919b9e-8b37-4b63-9c15-8f8cf15fb01c.binning_data.json,1019304,10000,0,13:49.0,com.sec.android.app.shealth,01:59.9,a2919b9e-8b37-4b63-9c15-8f8cf15fb01c.source_info.json,1.3322322,1357.95,59.809998,1878,VfS0qUERdZ,com.sec.android.app.shealth,0,a2919b9e-8b37-4b63-9c15-8f8cf15fb01c.achievement.json,a2919b9e-8b37-4b63-9c15-8f8cf15fb01c,1.62708E+12
3134,694ff846-8ad5-45f2-9a87-69eeef702d0f.binning_data.json,1549011,10000,20,00:01.4,com.sec.android.app.shealth,00:01.4,,1.4397113,2230.13,102.919975,3114,EIy+BrLOSY,com.sec.android.app.shealth,0,694ff846-8ad5-45f2-9a87-69eeef702d0f.achievement.json,694ff846-8ad5-45f2-9a87-69eeef702d0f,1.63002E+12
8376,00d8684e-98df-45df-9636-319059ba7af5.binning_data.json,4030091,10000,980,00:01.7,com.sec.android.app.shealth,00:01.7,,1.6407193,6612.25,317.47998,7396,EIy+BrLOSY,com.sec.android.app.shealth,0,00d8684e-98df-45df-9636-319059ba7af5.achievement.json,00d8684e-98df-45df-9636-319059ba7af5,1.62985E+12
2846,b9566a36-46f6-415b-a698-cccf4299c866.binning_data.json,1445053,10000,6,00:01.8,com.sec.android.app.shealth,00:01.8,,1.4395387,2080.21,94.119995,2840,EIy+BrLOSY,com.sec.android.app.shealth,0,b9566a36-46f6-415b-a698-cccf4299c866.achievement.json,b9566a36-46f6-415b-a698-cccf4299c866,1.63045E+12
915,e9c2e11a-6b52-4b41-b8b3-022bf90eb173.binning_data.json,467864,10000,15,55:05.5,com.sec.android.app.shealth,30:48.1,e9c2e11a-6b52-4b41-b8b3-022bf90eb173.source_info.json,1.4515315,679.12,29.359999,900,VfS0qUERdZ,com.sec.android.app.shealth,0,e9c2e11a-6b52-4b41-b8b3-022bf90eb173.achievement.json,e9c2e11a-6b52-4b41-b8b3-022bf90eb173,1.62769E+12
1041,9447c452-1383-4752-b222-5d8e4945d0e8.binning_data.json,593452,10000,2,35:00.8,com.sec.android.app.shealth,06:08.3,9447c452-1383-4752-b222-5d8e4945d0e8.source_info.json,1.2673806,752.13,34.859997,1039,VfS0qUERdZ,com.sec.android.app.shealth,0,9447c452-1383-4752-b222-5d8e4945d0e8.achievement.json,9447c452-1383-4752-b222-5d8e4945d0e8,1.62734E+12
3074,efcc07f9-f88e-4284-b766-d4f754db0acd.binning_data.json,1622634,10000,75,52:12.9,com.sec.android.app.shealth,07:55.5,efcc07f9-f88e-4284-b766-d4f754db0acd.source_info.json,1.4062566,2281.84,103.979996,2999,VfS0qUERdZ,com.sec.android.app.shealth,0,efcc07f9-f88e-4284-b766-d4f754db0acd.achievement.json,efcc07f9-f88e-4284-b766-d4f754db0acd,1.62804E+12
5296,67d208a8-af98-40f9-a979-9775acfc741d.binning_data.json,2675512,10000,212,00:01.9,com.sec.android.app.shealth,00:01.9,,1.4765657,3950.57,179.01,5084,EIy+BrLOSY,com.sec.android.app.shealth,0,67d208a8-af98-40f9-a979-9775acfc741d.achievement.json,67d208a8-af98-40f9-a979-9775acfc741d,1.63011E+12
7021,32638df2-3891-4730-b9eb-4f50f37da4ee.binning_data.json,3535111,10000,326,27:02.7,com.sec.android.app.shealth,27:02.7,,1.4902105,5268.06,241.97998,6695,EIy+BrLOSY,com.sec.android.app.shealth,0,32638df2-3891-4730-b9eb-4f50f37da4ee.achievement.json,32638df2-3891-4730-b9eb-4f50f37da4ee,1.63071E+12
7450,e6eb6918-c048-46cd-b48f-acfca8bd4a0a.binning_data.json,3465750,10000,759,00:01.6,com.sec.android.app.shealth,00:01.6,,1.6638244,5766.4,280.36,6691,EIy+BrLOSY,com.sec.android.app.shealth,0,e6eb6918-c048-46cd-b48f-acfca8bd4a0a.achievement.json,e6eb6918-c048-46cd-b48f-acfca8bd4a0a,1.63028E+12
1589,5a8dcb82-d52d-4d80-939b-2a0470f13598.binning_data.json,904584,10000,1,00:02.2,com.sec.android.app.shealth,00:02.2,,1.2485728,1129.4401,51.869984,1588,EIy+BrLOSY,com.sec.android.app.shealth,0,5a8dcb82-d52d-4d80-939b-2a0470f13598.achievement.json,5a8dcb82-d52d-4d80-939b-2a0470f13598,1.63037E+12
213,30a4841e-7455-4c53-9fb8-3b1585e76ef0.binning_data.json,118586,10000,0,00:01.6,com.sec.android.app.shealth,00:01.6,,1.2991414,154.06,6.96,213,EIy+BrLOSY,com.sec.android.app.shealth,0,30a4841e-7455-4c53-9fb8-3b1585e76ef0.achievement.json,30a4841e-7455-4c53-9fb8-3b1585e76ef0,1.63097E+12
7619,973ce64d-ad96-4bcf-9a65-6a20b1d6a271.binning_data.json,3729017,10000,22,59:19.7,com.sec.android.app.shealth,43:04.3,973ce64d-ad96-4bcf-9a65-6a20b1d6a271.source_info.json,1.4580008,5436.9106,243.20993,7597,VfS0qUERdZ,com.sec.android.app.shealth,0,973ce64d-ad96-4bcf-9a65-6a20b1d6a271.achievement.json,973ce64d-ad96-4bcf-9a65-6a20b1d6a271,1.62795E+12
4536,1d4ff425-1bb4-4054-8c33-d2814a30f8c1.binning_data.json,2339133,10000,158,00:01.5,com.sec.android.app.shealth,00:01.5,,1.4452659,3380.67,149.01999,4378,EIy+BrLOSY,com.sec.android.app.shealth,0,1d4ff425-1bb4-4054-8c33-d2814a30f8c1.achievement.json,1d4ff425-1bb4-4054-8c33-d2814a30f8c1,1.63063E+12
3757,a9fb1535-ee79-45e8-b38c-bf457a4877de.binning_data.json,1782467,10000,394,13:56.9,com.sec.android.app.shealth,13:56.9,,1.6614722,2961.52,141.59,3363,EIy+BrLOSY,com.sec.android.app.shealth,0,a9fb1535-ee79-45e8-b38c-bf457a4877de.achievement.json,a9fb1535-ee79-45e8-b38c-bf457a4877de,1.63123E+12
9943,78b6cacb-367f-4b84-ab27-ebb8cbe5ad5b.binning_data.json,5122279,10000,202,59:13.9,com.sec.android.app.shealth,20:27.0,78b6cacb-367f-4b84-ab27-ebb8cbe5ad5b.source_info.json,1.4366474,7358.91,322.36996,9741,VfS0qUERdZ,com.sec.android.app.shealth,0,78b6cacb-367f-4b84-ab27-ebb8cbe5ad5b.achievement.json,78b6cacb-367f-4b84-ab27-ebb8cbe5ad5b,1.6276E+12
1293,953a2be1-6c3b-4548-941c-513811e0d514.binning_data.json,696313,10000,11,38:54.9,com.sec.android.app.shealth,38:54.9,,1.3554536,943.82,42.399998,1282,EIy+BrLOSY,com.sec.android.app.shealth,0,953a2be1-6c3b-4548-941c-513811e0d514.achievement.json,953a2be1-6c3b-4548-941c-513811e0d514,1.63054E+12
276,78e03e9a-9c0c-4879-a410-1b109a51aab2.binning_data.json,161798,10000,0,35:01.7,com.sec.android.app.shealth,30:12.1,78e03e9a-9c0c-4879-a410-1b109a51aab2.source_info.json,1.2154619,196.66,9.13,276,VfS0qUERdZ,com.sec.android.app.shealth,0,78e03e9a-9c0c-4879-a410-1b109a51aab2.achievement.json,78e03e9a-9c0c-4879-a410-1b109a51aab2,1.62829E+12
3047,370aa7fa-b50a-4a0f-a0fc-f149b0f5e4bc.binning_data.json,6599999,10000,34,00:03.3,com.sec.android.app.shealth,00:03.3,,0.3595399,2372.9631,107.281166,3013,Ll5vOcD74C,com.sec.android.app.shealth,0,370aa7fa-b50a-4a0f-a0fc-f149b0f5e4bc.achievement.json,370aa7fa-b50a-4a0f-a0fc-f149b0f5e4bc,1.6314E+12
3141,8b584b20-dfc0-4518-b6bd-8b970ec0a99f.binning_data.json,1568475,10000,15,00:01.9,com.sec.android.app.shealth,00:01.9,,1.4232483,2232.33,101.59999,3126,EIy+BrLOSY,com.sec.android.app.shealth,0,8b584b20-dfc0-4518-b6bd-8b970ec0a99f.achievement.json,8b584b20-dfc0-4518-b6bd-8b970ec0a99f,1.63089E+12
347,62306cd3-4ec1-4b09-bbab-1def8c8b96b7.binning_data.json,189802,10000,0,43:30.6,com.sec.android.app.shealth,55:01.8,62306cd3-4ec1-4b09-bbab-1def8c8b96b7.source_info.json,1.3191575,250.38,11.49,347,VfS0qUERdZ,com.sec.android.app.shealth,0,62306cd3-4ec1-4b09-bbab-1def8c8b96b7.achievement.json,62306cd3-4ec1-4b09-bbab-1def8c8b96b7,1.62855E+12
3449,4a227958-1351-4e54-9b27-47abea5b399c.binning_data.json,1601816,10000,114,28:13.0,com.sec.android.app.shealth,59:24.7,4a227958-1351-4e54-9b27-47abea5b399c.source_info.json,1.5961881,2556.8,121.89,3335,VfS0qUERdZ,com.sec.android.app.shealth,0,4a227958-1351-4e54-9b27-47abea5b399c.achievement.json,4a227958-1351-4e54-9b27-47abea5b399c,1.62821E+12
159,0000607c-83d7-4dfa-86be-997dff6df73e.binning_data.json,93787,10000,0,00:01.4,com.sec.android.app.shealth,00:01.4,,1.2837493,120.4,5.96,159,EIy+BrLOSY,com.sec.android.app.shealth,0,0000607c-83d7-4dfa-86be-997dff6df73e.achievement.json,0000607c-83d7-4dfa-86be-997dff6df73e,1.63115E+12
4072,8b180346-77cc-4e7a-82a0-a6b31067be7e.binning_data.json,2080446,10000,88,35:21.4,com.sec.android.app.shealth,10:09.7,8b180346-77cc-4e7a-82a0-a6b31067be7e.source_info.json,1.4302361,2975.53,132.73,3984,VfS0qUERdZ,com.sec.android.app.shealth,0,8b180346-77cc-4e7a-82a0-a6b31067be7e.achievement.json,8b180346-77cc-4e7a-82a0-a6b31067be7e,1.62786E+12
5242,48bb71a5-46eb-43b5-90e3-4144a1100525.binning_data.json,2629002,10000,179,00:01.9,com.sec.android.app.shealth,00:01.9,,1.479135,3888.65,174.41998,5063,EIy+BrLOSY,com.sec.android.app.shealth,0,48bb71a5-46eb-43b5-90e3-4144a1100525.achievement.json,48bb71a5-46eb-43b5-90e3-4144a1100525,1.6308E+12
1207,95f101ed-59a7-4fa0-b268-f62d95cfb44c.binning_data.json,5280000,10000,15,00:29.2,com.sec.android.app.shealth,00:29.2,,0.17910512,945.67505,42.602913,1192,Ll5vOcD74C,com.sec.android.app.shealth,0,95f101ed-59a7-4fa0-b268-f62d95cfb44c.achievement.json,95f101ed-59a7-4fa0-b268-f62d95cfb44c,1.63158E+12
4108,fc04b28e-fc2a-4b23-9819-df6884da1d03.binning_data.json,7860000,10000,40,00:09.9,com.sec.android.app.shealth,00:09.9,,0.41066203,3227.8035,144.6526,4068,Ll5vOcD74C,com.sec.android.app.shealth,1042,fc04b28e-fc2a-4b23-9819-df6884da1d03.achievement.json,fc04b28e-fc2a-4b23-9819-df6884da1d03,1.63175E+12
6251,9aee2acd-9117-4cb8-bb95-2e242be32305.binning_data.json,3071857,10000,415,00:02.2,com.sec.android.app.shealth,00:02.2,,1.5401624,4731.16,220.31999,5836,EIy+BrLOSY,com.sec.android.app.shealth,0,9aee2acd-9117-4cb8-bb95-2e242be32305.achievement.json,9aee2acd-9117-4cb8-bb95-2e242be32305,1.63106E+12
3981,891f7bfc-f196-4d5c-bc0e-f4bf7c8cd7a5.binning_data.json,5812564,10000,54,50:00.9,com.sec.android.app.shealth,24:02.6,891f7bfc-f196-4d5c-bc0e-f4bf7c8cd7a5.source_info.json,0.51222324,2977.331,132.61023,3927,VfS0qUERdZ,com.sec.android.app.shealth,0,891f7bfc-f196-4d5c-bc0e-f4bf7c8cd7a5.achievement.json,891f7bfc-f196-4d5c-bc0e-f4bf7c8cd7a5,1.6314E+12
2632,b1430d08-730b-43dd-8881-1414a7300b8a.binning_data.json,1359964,10000,17,49:15.0,com.sec.android.app.shealth,11:03.8,b1430d08-730b-43dd-8881-1414a7300b8a.source_info.json,1.4114043,1919.46,85.13,2615,VfS0qUERdZ,com.sec.android.app.shealth,0,b1430d08-730b-43dd-8881-1414a7300b8a.achievement.json,b1430d08-730b-43dd-8881-1414a7300b8a,1.62812E+12
7444,0a3fb6ee-cac2-44d1-be1e-314799b99584.binning_data.json,3843887,10000,100,58:45.0,com.sec.android.app.shealth,53:15.2,0a3fb6ee-cac2-44d1-be1e-314799b99584.source_info.json,1.4208584,5461.62,239.58997,7344,VfS0qUERdZ,com.sec.android.app.shealth,0,0a3fb6ee-cac2-44d1-be1e-314799b99584.achievement.json,0a3fb6ee-cac2-44d1-be1e-314799b99584,1.62881E+12
4989,092420f0-08fe-46d8-844d-234649b1227e.binning_data.json,2467045,10000,75,42:28.9,com.sec.android.app.shealth,15:00.9,092420f0-08fe-46d8-844d-234649b1227e.source_info.json,1.5016541,3704.65,164.81996,4914,VfS0qUERdZ,com.sec.android.app.shealth,0,092420f0-08fe-46d8-844d-234649b1227e.achievement.json,092420f0-08fe-46d8-844d-234649b1227e,1.62847E+12
1064,42330154-17db-495b-8f45-e4ddd4abd00a.binning_data.json,580833,10000,2,00:02.9,com.sec.android.app.shealth,00:02.9,,1.3346685,775.22,35.01,1062,EIy+BrLOSY,com.sec.android.app.shealth,0,42330154-17db-495b-8f45-e4ddd4abd00a.achievement.json,42330154-17db-495b-8f45-e4ddd4abd00a,1.63132E+12
4924,882099b0-d181-4b28-8616-089d42e4eff1.binning_data.json,8399999,10000,133,00:48.0,com.sec.android.app.shealth,00:48.0,,0.46648565,3918.4795,176.34174,4791,Ll5vOcD74C,com.sec.android.app.shealth,0,882099b0-d181-4b28-8616-089d42e4eff1.achievement.json,882099b0-d181-4b28-8616-089d42e4eff1,1.63192E+12
1306,aecbaeee-b8ea-49bc-85e3-ac001d95d8cb.binning_data.json,5125357,10000,15,28:03.5,com.sec.android.app.shealth,13:02.2,aecbaeee-b8ea-49bc-85e3-ac001d95d8cb.source_info.json,0.19787236,1014.1665,46.01776,1291,VfS0qUERdZ,com.sec.android.app.shealth,0,aecbaeee-b8ea-49bc-85e3-ac001d95d8cb.achievement.json,aecbaeee-b8ea-49bc-85e3-ac001d95d8cb,1.63158E+12
1918,9ec66bc6-3279-45dd-95ff-12878e6823af.binning_data.json,1003516,10000,0,45:34.7,com.sec.android.app.shealth,31:41.4,9ec66bc6-3279-45dd-95ff-12878e6823af.source_info.json,1.3805557,1385.41,63.28,1918,VfS0qUERdZ,com.sec.android.app.shealth,0,9ec66bc6-3279-45dd-95ff-12878e6823af.achievement.json,9ec66bc6-3279-45dd-95ff-12878e6823af,1.62838E+12
4741,1154f7d4-1f4d-41d9-910a-ed027db32f24.binning_data.json,6780000,10000,514,53:22.4,com.sec.android.app.shealth,53:22.4,,0.56833124,3853.2861,185.38115,4227,Ll5vOcD74C,com.sec.android.app.shealth,0,1154f7d4-1f4d-41d9-910a-ed027db32f24.achievement.json,1154f7d4-1f4d-41d9-910a-ed027db32f24,1.6321E+12
2264,643ffa11-f428-4221-97fe-61313682860c.binning_data.json,1087083,10000,252,32:47.8,com.sec.android.app.shealth,25:34.0,643ffa11-f428-4221-97fe-61313682860c.source_info.json,1.6146141,1755.22,86.82,2012,VfS0qUERdZ,com.sec.android.app.shealth,0,643ffa11-f428-4221-97fe-61313682860c.achievement.json,643ffa11-f428-4221-97fe-61313682860c,1.62907E+12
6188,d4ca7550-ee87-4787-9ece-7faa773d49b4.binning_data.json,3057672,10000,405,01:52.0,com.sec.android.app.shealth,44:00.5,d4ca7550-ee87-4787-9ece-7faa773d49b4.source_info.json,1.5384347,4704.03,213.81999,5783,VfS0qUERdZ,com.sec.android.app.shealth,0,d4ca7550-ee87-4787-9ece-7faa773d49b4.achievement.json,d4ca7550-ee87-4787-9ece-7faa773d49b4,1.62873E+12
4054,6b1e3251-b6af-4816-a738-52efc3444647.binning_data.json,1813526,10000,697,00:01.8,com.sec.android.app.shealth,00:01.8,,1.8253555,3310.33,166.66,3357,EIy+BrLOSY,com.sec.android.app.shealth,0,6b1e3251-b6af-4816-a738-52efc3444647.achievement.json,6b1e3251-b6af-4816-a738-52efc3444647,1.63149E+12
2728,9621c3a3-7a5b-47dd-9e14-9731f46d195e.binning_data.json,6599999,10000,118,45:54.2,com.sec.android.app.shealth,34:03.4,,0.33012778,2178.8433,98.964935,2610,Ll5vOcD74C,com.sec.android.app.shealth,0,9621c3a3-7a5b-47dd-9e14-9731f46d195e.achievement.json,9621c3a3-7a5b-47dd-9e14-9731f46d195e,1.63227E+12
8798,2613f41f-7098-422d-9b22-516452ba4680.binning_data.json,4496768,10000,287,14:51.4,com.sec.android.app.shealth,03:27.6,2613f41f-7098-422d-9b22-516452ba4680.source_info.json,1.4551159,6543.32,296.45996,8511,VfS0qUERdZ,com.sec.android.app.shealth,0,2613f41f-7098-422d-9b22-516452ba4680.achievement.json,2613f41f-7098-422d-9b22-516452ba4680,1.62864E+12
5478,427af39a-463a-4e7a-a5d5-9c90164e847c.binning_data.json,7013337,10000,35,55:05.6,com.sec.android.app.shealth,05:02.8,427af39a-463a-4e7a-a5d5-9c90164e847c.source_info.json,0.58294696,4088.4043,180.99734,5443,VfS0qUERdZ,com.sec.android.app.shealth,0,427af39a-463a-4e7a-a5d5-9c90164e847c.achievement.json,427af39a-463a-4e7a-a5d5-9c90164e847c,1.63175E+12
2141,1d4c2b12-d965-4787-b4a8-c52a8ccbc462.binning_data.json,1115045,10000,40,00:02.2,com.sec.android.app.shealth,00:02.2,,1.3932614,1553.55,72.24999,2101,EIy+BrLOSY,com.sec.android.app.shealth,0,1d4c2b12-d965-4787-b4a8-c52a8ccbc462.achievement.json,1d4c2b12-d965-4787-b4a8-c52a8ccbc462,1.63166E+12
2011,7d2eb5ae-218e-4ad4-aa11-bc21c6fa0b47.binning_data.json,999580,10000,0,46:21.7,com.sec.android.app.shealth,40:42.2,7d2eb5ae-218e-4ad4-aa11-bc21c6fa0b47.source_info.json,1.4271892,1426.5902,64.779976,2011,VfS0qUERdZ,com.sec.android.app.shealth,0,7d2eb5ae-218e-4ad4-aa11-bc21c6fa0b47.achievement.json,7d2eb5ae-218e-4ad4-aa11-bc21c6fa0b47,1.62933E+12
6414,f5281eaf-a62f-4a55-b878-cbe1b0613ade.binning_data.json,11459999,10000,464,01:19.2,com.sec.android.app.shealth,01:19.2,,0.4495261,5151.5693,242.78946,5950,Ll5vOcD74C,com.sec.android.app.shealth,0,f5281eaf-a62f-4a55-b878-cbe1b0613ade.achievement.json,f5281eaf-a62f-4a55-b878-cbe1b0613ade,1.63244E+12
5013,ea105ecd-6fce-4b8d-a161-cbdbd6dc81c8.binning_data.json,2684563,10000,81,45:16.9,com.sec.android.app.shealth,12:56.8,ea105ecd-6fce-4b8d-a161-cbdbd6dc81c8.source_info.json,1.3562057,3640.82,164.21999,4932,VfS0qUERdZ,com.sec.android.app.shealth,0,ea105ecd-6fce-4b8d-a161-cbdbd6dc81c8.achievement.json,ea105ecd-6fce-4b8d-a161-cbdbd6dc81c8,1.62899E+12
2518,b03df4f6-2ebe-47e9-b727-eb7d45f9e8c1.binning_data.json,1324296,10000,4,31:17.3,com.sec.android.app.shealth,17:30.6,b03df4f6-2ebe-47e9-b727-eb7d45f9e8c1.source_info.json,1.3907759,1841.7999,79.55999,2514,VfS0qUERdZ,com.sec.android.app.shealth,0,b03df4f6-2ebe-47e9-b727-eb7d45f9e8c1.achievement.json,b03df4f6-2ebe-47e9-b727-eb7d45f9e8c1,1.6289E+12
7801,d33bffc7-a249-40ec-8021-2d22249025f6.binning_data.json,7128190,10000,126,16:04.9,com.sec.android.app.shealth,11:29.5,d33bffc7-a249-40ec-8021-2d22249025f6.source_info.json,0.8196838,5842.8623,255.73175,7675,VfS0qUERdZ,com.sec.android.app.shealth,0,d33bffc7-a249-40ec-8021-2d22249025f6.achievement.json,d33bffc7-a249-40ec-8021-2d22249025f6,1.63192E+12
8600,f090e388-2281-42ce-aee6-d084aae0e0e9.binning_data.json,4246683,10000,187,00:04.1,com.sec.android.app.shealth,00:04.1,,1.479585,6283.33,286.95996,8413,EIy+BrLOSY,com.sec.android.app.shealth,0,f090e388-2281-42ce-aee6-d084aae0e0e9.achievement.json,f090e388-2281-42ce-aee6-d084aae0e0e9,1.63184E+12
3156,ce00c643-7619-4a3d-a217-ac76ab1db574.binning_data.json,1623854,10000,30,40:59.8,com.sec.android.app.shealth,39:50.1,ce00c643-7619-4a3d-a217-ac76ab1db574.source_info.json,1.4179844,2302.5999,102.64999,3126,VfS0qUERdZ,com.sec.android.app.shealth,0,ce00c643-7619-4a3d-a217-ac76ab1db574.achievement.json,ce00c643-7619-4a3d-a217-ac76ab1db574,1.62959E+12
3278,6f02d409-dba9-45ef-bc83-c59a90ec9355.binning_data.json,1570263,10000,263,43:01.9,com.sec.android.app.shealth,35:02.9,6f02d409-dba9-45ef-bc83-c59a90ec9355.source_info.json,1.620964,2545.34,121.5,3015,VfS0qUERdZ,com.sec.android.app.shealth,0,6f02d409-dba9-45ef-bc83-c59a90ec9355.achievement.json,6f02d409-dba9-45ef-bc83-c59a90ec9355,1.62924E+12
1592,fe412331-7789-4725-9e02-a13d5c1370a1.binning_data.json,5700000,10000,6,00:02.8,com.sec.android.app.shealth,00:02.8,,0.21781974,1241.5725,55.908043,1586,Ll5vOcD74C,com.sec.android.app.shealth,0,fe412331-7789-4725-9e02-a13d5c1370a1.achievement.json,fe412331-7789-4725-9e02-a13d5c1370a1,1.63261E+12
9295,3941d2fd-74c0-4a40-862f-4ad0a89b0b8f.binning_data.json,4916813,10000,39,18:12.7,com.sec.android.app.shealth,18:12.7,,1.3812623,6791.41,292.68997,9256,EIy+BrLOSY,com.sec.android.app.shealth,0,3941d2fd-74c0-4a40-862f-4ad0a89b0b8f.achievement.json,3941d2fd-74c0-4a40-862f-4ad0a89b0b8f,1.63201E+12
5129,2f15d179-5c9e-4dbb-b46e-116b7d6af5fa.binning_data.json,2632447,10000,0,27:25.1,com.sec.android.app.shealth,27:25.1,,1.3788955,3629.87,164.7,5129,EIy+BrLOSY,com.sec.android.app.shealth,0,2f15d179-5c9e-4dbb-b46e-116b7d6af5fa.achievement.json,2f15d179-5c9e-4dbb-b46e-116b7d6af5fa,1.63218E+12
2398,75fb15a9-252a-4cf6-8a4d-109aeb82977f.binning_data.json,5819999,10000,37,49:11.3,com.sec.android.app.shealth,49:11.3,,0.3251806,1892.551,84.61715,2361,Ll5vOcD74C,com.sec.android.app.shealth,0,75fb15a9-252a-4cf6-8a4d-109aeb82977f.achievement.json,75fb15a9-252a-4cf6-8a4d-109aeb82977f,1.63279E+12
6671,cfd9de39-9b4c-40c0-a31f-1561670665d3.binning_data.json,3252143,10000,343,37:11.9,com.sec.android.app.shealth,43:33.4,cfd9de39-9b4c-40c0-a31f-1561670665d3.source_info.json,1.5458329,5027.27,230.04999,6328,VfS0qUERdZ,com.sec.android.app.shealth,0,cfd9de39-9b4c-40c0-a31f-1561670665d3.achievement.json,cfd9de39-9b4c-40c0-a31f-1561670665d3,1.62916E+12
